gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score,norm_writing_score,norm_math_score,norm_reading_score
female,group C,some high school,standard,completed,85,92,93,1.641653268572448,1.247174049088939,1.5637465656699332
female,group E,high school,standard,completed,59,63,75,0.4571042894052843,-0.4675171505468502,-0.42252869184958225
female,group C,some high school,free/reduced,none,65,86,80,0.7861456725072742,-0.07181918140012969,1.1527930641141715
male,group B,bachelor's degree,free/reduced,none,73,56,57,-0.7274446897618795,0.45577811079549774,-0.9019744436646377
male,group D,high school,standard,none,53,52,42,-1.7145688390678493,-0.8632151196935708,-1.1759434447018122
male,group D,high school,standard,none,45,48,46,-1.4513357325862573,-1.3908124118891982,-1.449912445738987
female,group D,bachelor's degree,free/reduced,none,73,79,84,1.0493787789888662,0.45577811079549774,0.6733473122991159
female,group D,some college,free/reduced,completed,70,78,78,0.6545291192664783,0.25792912622213743,0.6048550620398223
female,group B,some high school,standard,none,37,46,46,-1.4513357325862573,-1.9184097040848256,-1.5868969462575742
male,group B,associate's degree,standard,completed,81,82,82,0.9177622257480702,0.9833754029911251,0.8788240630769969
male,group E,associate's degree,standard,completed,97,82,88,1.312611885470458,2.03856998738238,0.8788240630769969
female,group B,some high school,standard,none,67,89,82,0.9177622257480702,0.06008014164877716,1.3582698148920525
male,group B,bachelor's degree,free/reduced,none,88,75,76,0.5229125660256823,1.4450230336622991,0.3993783112619414
male,group E,some high school,standard,completed,77,76,77,0.5887208426460803,0.7195767568933115,0.4678705615212351
male,group C,associate's degree,standard,none,76,70,68,-0.003553646937501626,0.653627095368858,0.05691705996547323
male,group D,some high school,standard,none,86,73,70,0.12806290630329434,1.3131237106133922,0.26239381074335416
male,group C,some high school,standard,completed,63,60,57,-0.7274446897618795,-0.20371850444903655,-0.6280054426274632
female,group E,bachelor's degree,standard,none,65,73,75,0.4571042894052843,-0.07181918140012969,0.26239381074335416
male,group D,high school,free/reduced,completed,78,77,80,0.7861456725072742,0.7855264184177648,0.5363628117805287
male,group B,associate's degree,free/reduced,none,67,62,60,-0.5300198599006856,0.06008014164877716,-0.49102094210887587
male,group A,some high school,standard,completed,46,41,43,-1.6487605624474513,-1.3248627503647448,-1.9293581975540424
male,group E,associate's degree,standard,completed,71,74,68,-0.003553646937501626,0.32387878774659085,0.3308860610026478
male,group C,high school,free/reduced,completed,40,46,50,-1.1881026261046654,-1.7205607195114654,-1.5868969462575742
male,group D,associate's degree,free/reduced,none,90,87,75,0.4571042894052843,1.576922356711206,1.221285314373465
male,group A,some college,free/reduced,completed,81,78,81,0.8519539491276722,0.9833754029911251,0.6048550620398223
male,group D,some high school,free/reduced,none,56,54,52,-1.0564860728638694,-0.6653661351202105,-1.038958944183225
female,group C,associate's degree,standard,completed,67,84,81,0.8519539491276722,0.06008014164877716,1.0158085635955842
male,group B,associate's degree,standard,none,80,76,64,-0.2667867534190936,0.9174257414666717,0.4678705615212351
female,group C,associate's degree,standard,completed,74,75,83,0.9835705023684682,0.5217277723199512,0.3993783112619414
male,group A,some college,standard,none,69,67,69,0.06225462968289636,0.191979464697684,-0.1485596908124077
male,group E,some college,standard,completed,99,87,81,0.8519539491276722,2.1704693104312867,1.221285314373465
male,group C,some high school,standard,none,51,52,44,-1.5829522858270533,-0.9951144427424776,-1.1759434447018122
female,group B,associate's degree,free/reduced,none,53,71,67,-0.06936192355789961,-0.8632151196935708,0.12540931022476687
female,group D,high school,free/reduced,none,49,57,52,-1.0564860728638694,-1.1270137657913846,-0.8334821934053441
female,group B,associate's degree,standard,none,73,76,80,0.7861456725072742,0.45577811079549774,0.4678705615212351
male,group B,bachelor's degree,standard,none,66,60,57,-0.7274446897618795,-0.005869519875676265,-0.6280054426274632
male,group D,bachelor's degree,standard,completed,67,61,68,-0.003553646937501626,0.06008014164877716,-0.5595131923681695
female,group C,associate's degree,free/reduced,completed,68,67,69,0.06225462968289636,0.1260298031732306,-0.1485596908124077
female,group C,bachelor's degree,standard,completed,59,64,75,0.4571042894052843,-0.4675171505468502,-0.35403644159028863
male,group C,high school,standard,none,71,66,65,-0.2009784767986956,0.32387878774659085,-0.21705194107170134
female,group D,master's degree,standard,completed,77,82,91,1.510036715331652,0.7195767568933115,0.8788240630769969
male,group C,associate's degree,standard,none,83,72,78,0.6545291192664783,1.115274726040032,0.19390156048406051
male,group B,bachelor's degree,standard,none,63,71,69,0.06225462968289636,-0.20371850444903655,0.12540931022476687
female,group D,associate's degree,free/reduced,none,56,65,63,-0.3325950300394916,-0.6653661351202105,-0.28554419133099496
female,group C,high school,free/reduced,completed,67,79,84,1.0493787789888662,0.06008014164877716,0.6733473122991159
female,group E,high school,standard,none,75,86,79,0.7203373958868763,0.5876774338444046,1.1527930641141715
female,group C,some college,standard,none,71,81,80,0.7861456725072742,0.32387878774659085,0.8103318128177033
female,group C,some high school,free/reduced,none,43,53,53,-0.9906777962434714,-1.5227117349381052,-1.1074511944425187
female,group C,high school,free/reduced,none,41,46,43,-1.6487605624474513,-1.654611057987012,-1.5868969462575742
female,group C,some college,standard,none,82,90,94,1.707461545192846,1.0493250645155785,1.426762065151346
male,group C,some college,standard,none,61,61,62,-0.39840330665988954,-0.3356178274979434,-0.5595131923681695
male,group A,some college,free/reduced,none,28,23,19,-3.228159201337003,-2.5119566578049066,-3.162218702221328
male,group C,associate's degree,standard,completed,82,75,77,0.5887208426460803,1.0493250645155785,0.3993783112619414
female,group B,some high school,standard,none,41,55,51,-1.1222943494842674,-1.654611057987012,-0.9704666939239314
male,group C,high school,standard,none,71,60,61,-0.46421158328028755,0.32387878774659085,-0.6280054426274632
male,group C,associate's degree,standard,none,47,37,35,-2.175226775410635,-1.2589130888402913,-2.203327198591217
male,group E,associate's degree,standard,completed,62,56,53,-0.9906777962434714,-0.26966816597348997,-0.9019744436646377
male,group B,associate's degree,standard,none,90,78,81,0.8519539491276722,1.576922356711206,0.6048550620398223
female,group C,bachelor's degree,standard,none,83,93,95,1.773269821813244,1.115274726040032,1.632238815929227
female,group B,some college,free/reduced,none,61,68,66,-0.1351702001782976,-0.3356178274979434,-0.08006744055311406
male,group D,some high school,standard,completed,76,70,69,0.06225462968289636,0.653627095368858,0.05691705996547323
male,group C,associate's degree,standard,none,49,51,43,-1.6487605624474513,-1.1270137657913846,-1.244435694961106
female,group B,some high school,free/reduced,none,24,38,27,-2.701692988373819,-2.77575530390272,-2.1348349483319233
female,group D,some high school,free/reduced,completed,35,55,60,-0.5300198599006856,-2.0503090271337325,-0.9704666939239314
male,group C,high school,free/reduced,none,58,61,52,-1.0564860728638694,-0.5334668120713036,-0.5595131923681695
female,group C,high school,standard,none,61,73,63,-0.3325950300394916,-0.3356178274979434,0.26239381074335416
female,group B,high school,standard,completed,69,76,74,0.3912960127848863,0.191979464697684,0.4678705615212351
male,group D,associate's degree,standard,completed,67,72,67,-0.06936192355789961,0.06008014164877716,0.19390156048406051
male,group D,some college,standard,none,79,73,67,-0.06936192355789961,0.8514760799422183,0.26239381074335416
female,group C,high school,standard,none,72,80,75,0.4571042894052843,0.3898284492710443,0.7418395625584097
male,group B,some college,standard,none,62,61,57,-0.7274446897618795,-0.26966816597348997,-0.5595131923681695
female,group C,bachelor's degree,standard,completed,77,94,95,1.773269821813244,0.7195767568933115,1.7007310661885207
male,group D,high school,free/reduced,none,75,74,66,-0.1351702001782976,0.5876774338444046,0.3308860610026478
male,group E,associate's degree,standard,none,87,74,76,0.5229125660256823,1.3790733721378456,0.3308860610026478
female,group B,bachelor's degree,standard,none,52,65,69,0.06225462968289636,-0.9291647812180243,-0.28554419133099496
male,group E,some college,standard,none,66,57,52,-1.0564860728638694,-0.005869519875676265,-0.8334821934053441
female,group C,some college,standard,completed,63,78,80,0.7861456725072742,-0.20371850444903655,0.6048550620398223
female,group C,associate's degree,standard,none,46,58,57,-0.7274446897618795,-1.3248627503647448,-0.7649899431460504
female,group C,some college,standard,none,59,71,70,0.12806290630329434,-0.4675171505468502,0.12540931022476687
female,group B,bachelor's degree,standard,none,61,72,70,0.12806290630329434,-0.3356178274979434,0.19390156048406051
male,group A,associate's degree,standard,none,63,61,61,-0.46421158328028755,-0.20371850444903655,-0.5595131923681695
female,group C,some college,free/reduced,completed,42,66,69,0.06225462968289636,-1.5886613964625584,-0.21705194107170134
male,group D,some college,free/reduced,none,59,62,61,-0.46421158328028755,-0.4675171505468502,-0.49102094210887587
female,group D,some college,standard,none,80,90,89,1.378420162090856,0.9174257414666717,1.426762065151346
female,group B,high school,standard,none,58,62,59,-0.5958281365210835,-0.5334668120713036,-0.49102094210887587
male,group B,some high school,standard,completed,85,84,78,0.6545291192664783,1.247174049088939,1.0158085635955842
female,group C,some college,standard,none,52,58,58,-0.6616364131414815,-0.9291647812180243,-0.7649899431460504
female,group D,some high school,free/reduced,none,27,34,32,-2.3726516052718294,-2.57790631932936,-2.408803949369098
male,group C,some college,standard,none,59,60,58,-0.6616364131414815,-0.4675171505468502,-0.6280054426274632
male,group A,bachelor's degree,free/reduced,completed,49,58,60,-0.5300198599006856,-1.1270137657913846,-0.7649899431460504
male,group C,high school,standard,completed,69,58,53,-0.9906777962434714,0.191979464697684,-0.7649899431460504
male,group C,bachelor's degree,free/reduced,none,61,66,61,-0.46421158328028755,-0.3356178274979434,-0.21705194107170134
female,group A,some high school,free/reduced,none,44,64,58,-0.6616364131414815,-1.4567620734136517,-0.35403644159028863
female,group D,some high school,standard,none,73,84,85,1.1151870556092642,0.45577811079549774,1.0158085635955842
male,group E,some college,standard,none,84,77,71,0.19387118292369235,1.1812243875644854,0.5363628117805287
female,group C,some college,free/reduced,completed,45,73,70,0.12806290630329434,-1.3908124118891982,0.26239381074335416
male,group D,some high school,standard,none,74,74,72,0.25967945954409033,0.5217277723199512,0.3308860610026478
female,group D,some college,standard,completed,82,97,96,1.8390780984336421,1.0493250645155785,1.9062078169664014
female,group D,bachelor's degree,standard,none,59,70,73,0.3254877361644883,-0.4675171505468502,0.05691705996547323
male,group E,associate's degree,free/reduced,none,46,43,41,-1.7803771156882473,-1.3248627503647448,-1.7923736970354551
female,group D,some high school,standard,none,80,90,82,0.9177622257480702,0.9174257414666717,1.426762065151346
female,group D,master's degree,free/reduced,completed,85,95,100,2.102311204915234,1.247174049088939,1.7692233164478142
female,group A,some high school,standard,none,71,83,77,0.5887208426460803,0.32387878774659085,0.9473163133362905
male,group A,bachelor's degree,standard,none,66,64,62,-0.39840330665988954,-0.005869519875676265,-0.35403644159028863
female,group B,associate's degree,standard,none,80,86,83,0.9835705023684682,0.9174257414666717,1.1527930641141715
male,group C,associate's degree,standard,completed,87,100,95,1.773269821813244,1.3790733721378456,2.1116845677442826
male,group C,master's degree,free/reduced,none,79,81,71,0.19387118292369235,0.8514760799422183,0.8103318128177033
female,group E,some high school,free/reduced,none,38,49,45,-1.5171440092066553,-1.852460042560372,-1.3814201954796932
female,group A,some high school,free/reduced,none,38,43,43,-1.6487605624474513,-1.852460042560372,-1.7923736970354551
female,group E,some college,standard,none,67,76,75,0.4571042894052843,0.06008014164877716,0.4678705615212351
female,group E,bachelor's degree,standard,none,64,73,70,0.12806290630329434,-0.1377688429245831,0.26239381074335416
female,group C,associate's degree,free/reduced,none,57,78,67,-0.06936192355789961,-0.5994164735957571,0.6048550620398223
female,group D,high school,standard,none,62,64,64,-0.2667867534190936,-0.26966816597348997,-0.35403644159028863
male,group D,master's degree,standard,none,73,70,75,0.4571042894052843,0.45577811079549774,0.05691705996547323
male,group E,some high school,free/reduced,completed,73,67,59,-0.5958281365210835,0.45577811079549774,-0.1485596908124077
female,group D,some college,standard,none,77,68,77,0.5887208426460803,0.7195767568933115,-0.08006744055311406
male,group E,some college,standard,none,76,67,67,-0.06936192355789961,0.653627095368858,-0.1485596908124077
male,group C,associate's degree,standard,completed,57,54,56,-0.7932529663822775,-0.5994164735957571,-1.038958944183225
female,group C,some high school,standard,completed,65,74,77,0.5887208426460803,-0.07181918140012969,0.3308860610026478
male,group A,high school,free/reduced,none,48,45,41,-1.7803771156882473,-1.192963427315838,-1.6553891965168677
female,group B,high school,free/reduced,none,50,67,63,-0.3325950300394916,-1.061064104266931,-0.1485596908124077
female,group C,associate's degree,standard,none,85,89,95,1.773269821813244,1.247174049088939,1.3582698148920525
male,group B,some high school,standard,none,74,63,57,-0.7274446897618795,0.5217277723199512,-0.42252869184958225
male,group D,some high school,standard,none,60,59,54,-0.9248695196230734,-0.4015674890223968,-0.6964976928867568
female,group C,some high school,standard,completed,59,54,67,-0.06936192355789961,-0.4675171505468502,-1.038958944183225
male,group A,some college,standard,none,53,43,43,-1.6487605624474513,-0.8632151196935708,-1.7923736970354551
female,group A,some college,free/reduced,none,49,65,55,-0.8590612430026755,-1.1270137657913846,-0.28554419133099496
female,group D,high school,standard,completed,88,99,100,2.102311204915234,1.4450230336622991,2.043192317484989
female,group C,high school,standard,none,54,59,62,-0.39840330665988954,-0.7972654581691174,-0.6964976928867568
female,group C,some high school,standard,none,63,73,68,-0.003553646937501626,-0.20371850444903655,0.26239381074335416
male,group B,associate's degree,standard,completed,65,65,63,-0.3325950300394916,-0.07181918140012969,-0.28554419133099496
female,group B,associate's degree,standard,none,82,80,77,0.5887208426460803,1.0493250645155785,0.7418395625584097
female,group D,high school,free/reduced,completed,52,57,56,-0.7932529663822775,-0.9291647812180243,-0.8334821934053441
male,group D,associate's degree,standard,completed,87,84,85,1.1151870556092642,1.3790733721378456,1.0158085635955842
female,group D,master's degree,standard,completed,70,71,74,0.3912960127848863,0.25792912622213743,0.12540931022476687
male,group E,some college,standard,completed,84,83,78,0.6545291192664783,1.1812243875644854,0.9473163133362905
male,group D,associate's degree,standard,none,71,66,60,-0.5300198599006856,0.32387878774659085,-0.21705194107170134
male,group B,some high school,standard,completed,63,67,67,-0.06936192355789961,-0.20371850444903655,-0.1485596908124077
female,group C,bachelor's degree,free/reduced,completed,51,72,79,0.7203373958868763,-0.9951144427424776,0.19390156048406051
male,group E,high school,standard,none,84,73,69,0.06225462968289636,1.1812243875644854,0.26239381074335416
male,group C,bachelor's degree,standard,completed,71,74,68,-0.003553646937501626,0.32387878774659085,0.3308860610026478
male,group C,associate's degree,standard,none,74,73,67,-0.06936192355789961,0.5217277723199512,0.26239381074335416
male,group D,some college,standard,none,68,59,62,-0.39840330665988954,0.1260298031732306,-0.6964976928867568
male,group E,high school,free/reduced,completed,57,56,54,-0.9248695196230734,-0.5994164735957571,-0.9019744436646377
female,group C,associate's degree,free/reduced,completed,82,93,93,1.641653268572448,1.0493250645155785,1.632238815929227
female,group D,high school,standard,completed,57,58,64,-0.2667867534190936,-0.5994164735957571,-0.7649899431460504
female,group D,master's degree,free/reduced,completed,47,58,67,-0.06936192355789961,-1.2589130888402913,-0.7649899431460504
female,group A,some high school,standard,completed,59,85,80,0.7861456725072742,-0.4675171505468502,1.0843008138548778
male,group B,some college,free/reduced,none,41,39,34,-2.2410350520310334,-1.654611057987012,-2.0663426980726296
female,group C,some college,free/reduced,none,62,67,62,-0.39840330665988954,-0.26966816597348997,-0.1485596908124077
male,group C,bachelor's degree,standard,none,86,83,86,1.1809953322296622,1.3131237106133922,0.9473163133362905
male,group C,some high school,free/reduced,none,69,71,65,-0.2009784767986956,0.191979464697684,0.12540931022476687
male,group A,some high school,free/reduced,none,65,59,53,-0.9906777962434714,-0.07181918140012969,-0.6964976928867568
male,group C,some high school,free/reduced,none,68,63,54,-0.9248695196230734,0.1260298031732306,-0.42252869184958225
male,group C,associate's degree,free/reduced,none,64,66,59,-0.5958281365210835,-0.1377688429245831,-0.21705194107170134
female,group C,high school,standard,none,61,72,70,0.12806290630329434,-0.3356178274979434,0.19390156048406051
male,group C,high school,standard,none,61,56,55,-0.8590612430026755,-0.3356178274979434,-0.9019744436646377
female,group A,some high school,free/reduced,none,47,59,50,-1.1881026261046654,-1.2589130888402913,-0.6964976928867568
male,group C,some high school,standard,none,73,66,66,-0.1351702001782976,0.45577811079549774,-0.21705194107170134
male,group C,some college,free/reduced,completed,50,48,53,-0.9906777962434714,-1.061064104266931,-1.449912445738987
male,group D,associate's degree,standard,none,75,68,64,-0.2667867534190936,0.5876774338444046,-0.08006744055311406
male,group D,associate's degree,free/reduced,none,75,66,73,0.3254877361644883,0.5876774338444046,-0.21705194107170134
male,group C,high school,standard,none,70,56,51,-1.1222943494842674,0.25792912622213743,-0.9019744436646377
male,group D,some high school,standard,completed,89,88,82,0.9177622257480702,1.5109726951867526,1.2897775646327587
female,group C,some college,standard,completed,67,81,79,0.7203373958868763,0.06008014164877716,0.8103318128177033
female,group D,high school,standard,none,78,81,80,0.7861456725072742,0.7855264184177648,0.8103318128177033
female,group A,some high school,free/reduced,none,59,73,69,0.06225462968289636,-0.4675171505468502,0.26239381074335416
female,group B,associate's degree,standard,none,73,83,76,0.5229125660256823,0.45577811079549774,0.9473163133362905
male,group A,some high school,free/reduced,none,79,82,73,0.3254877361644883,0.8514760799422183,0.8788240630769969
female,group C,some high school,standard,completed,67,74,77,0.5887208426460803,0.06008014164877716,0.3308860610026478
male,group D,some college,free/reduced,none,69,66,60,-0.5300198599006856,0.191979464697684,-0.21705194107170134
male,group C,high school,standard,completed,86,81,80,0.7861456725072742,1.3131237106133922,0.8103318128177033
male,group B,high school,standard,none,47,46,42,-1.7145688390678493,-1.2589130888402913,-1.5868969462575742
male,group B,associate's degree,standard,none,81,73,72,0.25967945954409033,0.9833754029911251,0.26239381074335416
female,group C,some college,free/reduced,completed,64,85,85,1.1151870556092642,-0.1377688429245831,1.0843008138548778
female,group E,some college,standard,none,100,92,97,1.90488637505404,2.2364189719557404,1.5637465656699332
female,group C,associate's degree,free/reduced,none,65,77,74,0.3912960127848863,-0.07181918140012969,0.5363628117805287
male,group C,some college,free/reduced,none,65,58,49,-1.2539109027250634,-0.07181918140012969,-0.7649899431460504
female,group C,associate's degree,free/reduced,none,53,61,62,-0.39840330665988954,-0.8632151196935708,-0.5595131923681695
male,group C,bachelor's degree,free/reduced,none,37,56,47,-1.3855274559658595,-1.9184097040848256,-0.9019744436646377
female,group D,bachelor's degree,standard,none,79,89,89,1.378420162090856,0.8514760799422183,1.3582698148920525
male,group D,associate's degree,free/reduced,none,53,54,48,-1.3197191793454615,-0.8632151196935708,-1.038958944183225
female,group E,bachelor's degree,standard,none,100,100,100,2.102311204915234,2.2364189719557404,2.1116845677442826
male,group B,high school,standard,completed,72,65,68,-0.003553646937501626,0.3898284492710443,-0.28554419133099496
male,group C,bachelor's degree,free/reduced,none,53,58,55,-0.8590612430026755,-0.8632151196935708,-0.7649899431460504
male,group B,some college,free/reduced,none,54,54,45,-1.5171440092066553,-0.7972654581691174,-1.038958944183225
female,group E,some college,standard,none,71,70,76,0.5229125660256823,0.32387878774659085,0.05691705996547323
female,group C,some college,free/reduced,none,77,90,91,1.510036715331652,0.7195767568933115,1.426762065151346
male,group A,bachelor's degree,standard,completed,75,58,62,-0.39840330665988954,0.5876774338444046,-0.7649899431460504
female,group C,some college,standard,none,84,87,91,1.510036715331652,1.1812243875644854,1.221285314373465
female,group D,associate's degree,free/reduced,none,26,31,38,-1.9778019455494413,-2.643855980853813,-2.6142807001469786
male,group A,high school,free/reduced,completed,72,67,65,-0.2009784767986956,0.3898284492710443,-0.1485596908124077
female,group A,high school,free/reduced,completed,77,88,85,1.1151870556092642,0.7195767568933115,1.2897775646327587
male,group C,some college,standard,none,91,74,76,0.5229125660256823,1.6428720182356593,0.3308860610026478
female,group C,associate's degree,standard,completed,83,85,90,1.444228438711254,1.115274726040032,1.0843008138548778
female,group C,high school,standard,none,63,69,74,0.3912960127848863,-0.20371850444903655,-0.011575190293820415
female,group C,associate's degree,standard,completed,68,86,84,1.0493787789888662,0.1260298031732306,1.1527930641141715
female,group D,some high school,standard,none,59,67,61,-0.46421158328028755,-0.4675171505468502,-0.1485596908124077
female,group B,associate's degree,standard,completed,90,90,91,1.510036715331652,1.576922356711206,1.426762065151346
female,group D,bachelor's degree,standard,completed,71,76,83,0.9835705023684682,0.32387878774659085,0.4678705615212351
male,group E,bachelor's degree,standard,completed,76,62,66,-0.1351702001782976,0.653627095368858,-0.49102094210887587
male,group D,associate's degree,standard,none,80,68,72,0.25967945954409033,0.9174257414666717,-0.08006744055311406
female,group D,master's degree,standard,none,55,64,70,0.12806290630329434,-0.731315796644664,-0.35403644159028863
male,group E,associate's degree,standard,none,76,71,67,-0.06936192355789961,0.653627095368858,0.12540931022476687
male,group B,high school,standard,completed,73,71,68,-0.003553646937501626,0.45577811079549774,0.12540931022476687
female,group D,associate's degree,free/reduced,none,52,59,56,-0.7932529663822775,-0.9291647812180243,-0.6964976928867568
male,group C,some college,free/reduced,none,68,68,61,-0.46421158328028755,0.1260298031732306,-0.08006744055311406
male,group A,high school,standard,none,59,52,46,-1.4513357325862573,-0.4675171505468502,-1.1759434447018122
female,group B,associate's degree,standard,none,49,52,54,-0.9248695196230734,-1.1270137657913846,-1.1759434447018122
male,group C,high school,standard,none,70,74,71,0.19387118292369235,0.25792912622213743,0.3308860610026478
male,group D,some college,free/reduced,none,61,47,56,-0.7932529663822775,-0.3356178274979434,-1.5184046959982804
female,group C,associate's degree,free/reduced,none,60,75,74,0.3912960127848863,-0.4015674890223968,0.3993783112619414
male,group B,some high school,standard,completed,64,53,57,-0.7274446897618795,-0.1377688429245831,-1.1074511944425187
male,group A,associate's degree,free/reduced,completed,79,82,82,0.9177622257480702,0.8514760799422183,0.8788240630769969
female,group A,associate's degree,free/reduced,none,65,85,76,0.5229125660256823,-0.07181918140012969,1.0843008138548778
female,group C,associate's degree,standard,none,64,64,70,0.12806290630329434,-0.1377688429245831,-0.35403644159028863
female,group C,some college,standard,none,83,83,90,1.444228438711254,1.115274726040032,0.9473163133362905
female,group C,bachelor's degree,standard,none,81,88,90,1.444228438711254,0.9833754029911251,1.2897775646327587
female,group B,high school,standard,none,54,64,68,-0.003553646937501626,-0.7972654581691174,-0.35403644159028863
male,group D,high school,standard,completed,68,64,66,-0.1351702001782976,0.1260298031732306,-0.35403644159028863
female,group C,some college,standard,none,54,48,52,-1.0564860728638694,-0.7972654581691174,-1.449912445738987
female,group D,some college,free/reduced,completed,59,78,76,0.5229125660256823,-0.4675171505468502,0.6048550620398223
female,group B,some high school,standard,none,66,69,68,-0.003553646937501626,-0.005869519875676265,-0.011575190293820415
male,group E,some college,standard,none,76,71,72,0.25967945954409033,0.653627095368858,0.12540931022476687
female,group D,master's degree,standard,none,74,79,82,0.9177622257480702,0.5217277723199512,0.6733473122991159
female,group B,associate's degree,standard,completed,94,87,92,1.57584499195205,1.8407210028090197,1.221285314373465
male,group C,some college,free/reduced,none,63,61,54,-0.9248695196230734,-0.20371850444903655,-0.5595131923681695
female,group E,associate's degree,standard,completed,95,89,92,1.57584499195205,1.9066706643334732,1.3582698148920525
female,group D,master's degree,free/reduced,none,40,59,54,-0.9248695196230734,-1.7205607195114654,-0.6964976928867568
female,group B,some high school,standard,none,82,82,80,0.7861456725072742,1.0493250645155785,0.8788240630769969
male,group A,high school,standard,none,68,70,66,-0.1351702001782976,0.1260298031732306,0.05691705996547323
male,group B,bachelor's degree,free/reduced,none,55,59,54,-0.9248695196230734,-0.731315796644664,-0.6964976928867568
male,group C,master's degree,standard,none,79,78,77,0.5887208426460803,0.8514760799422183,0.6048550620398223
female,group C,bachelor's degree,standard,none,86,92,87,1.24680360885006,1.3131237106133922,1.5637465656699332
male,group D,some college,standard,none,76,71,73,0.3254877361644883,0.653627095368858,0.12540931022476687
male,group A,some high school,standard,none,64,50,43,-1.6487605624474513,-0.1377688429245831,-1.3129279452203995
male,group D,some high school,free/reduced,none,62,49,52,-1.0564860728638694,-0.26966816597348997,-1.3814201954796932
female,group B,some high school,standard,completed,54,61,62,-0.39840330665988954,-0.7972654581691174,-0.5595131923681695
female,group B,master's degree,free/reduced,completed,77,97,94,1.707461545192846,0.7195767568933115,1.9062078169664014
female,group C,some high school,standard,completed,76,87,85,1.1151870556092642,0.653627095368858,1.221285314373465
female,group D,some college,standard,none,74,89,84,1.0493787789888662,0.5217277723199512,1.3582698148920525
female,group E,some college,standard,completed,66,74,73,0.3254877361644883,-0.005869519875676265,0.3308860610026478
female,group D,some high school,standard,completed,66,78,78,0.6545291192664783,-0.005869519875676265,0.6048550620398223
female,group B,high school,free/reduced,completed,67,78,79,0.7203373958868763,0.06008014164877716,0.6048550620398223
male,group D,some college,standard,none,71,49,52,-1.0564860728638694,0.32387878774659085,-1.3814201954796932
female,group C,associate's degree,standard,none,91,86,84,1.0493787789888662,1.6428720182356593,1.1527930641141715
male,group D,bachelor's degree,standard,none,69,58,57,-0.7274446897618795,0.191979464697684,-0.7649899431460504
male,group C,master's degree,free/reduced,none,54,59,50,-1.1881026261046654,-0.7972654581691174,-0.6964976928867568
male,group C,high school,standard,completed,53,52,49,-1.2539109027250634,-0.8632151196935708,-1.1759434447018122
male,group E,some college,standard,none,68,60,59,-0.5958281365210835,0.1260298031732306,-0.6280054426274632
male,group C,some high school,free/reduced,completed,56,61,60,-0.5300198599006856,-0.6653661351202105,-0.5595131923681695
female,group C,high school,free/reduced,none,36,53,43,-1.6487605624474513,-1.984359365609279,-1.1074511944425187
female,group D,bachelor's degree,free/reduced,none,29,41,47,-1.3855274559658595,-2.446006996280453,-1.9293581975540424
female,group C,associate's degree,standard,none,62,74,70,0.12806290630329434,-0.26966816597348997,0.3308860610026478
female,group C,associate's degree,standard,completed,68,67,73,0.3254877361644883,0.1260298031732306,-0.1485596908124077
female,group C,some high school,standard,none,47,54,53,-0.9906777962434714,-1.2589130888402913,-1.038958944183225
male,group E,associate's degree,standard,completed,62,61,58,-0.6616364131414815,-0.26966816597348997,-0.5595131923681695
female,group E,associate's degree,standard,completed,79,88,94,1.707461545192846,0.8514760799422183,1.2897775646327587
male,group B,high school,standard,completed,73,69,68,-0.003553646937501626,0.45577811079549774,-0.011575190293820415
female,group C,bachelor's degree,free/reduced,completed,66,83,83,0.9835705023684682,-0.005869519875676265,0.9473163133362905
male,group C,associate's degree,standard,completed,51,60,58,-0.6616364131414815,-0.9951144427424776,-0.6280054426274632
female,group D,high school,standard,none,51,66,62,-0.39840330665988954,-0.9951144427424776,-0.21705194107170134
male,group E,bachelor's degree,standard,completed,85,66,71,0.19387118292369235,1.247174049088939,-0.21705194107170134
male,group A,associate's degree,standard,completed,97,92,86,1.1809953322296622,2.03856998738238,1.5637465656699332
male,group C,high school,standard,completed,75,69,68,-0.003553646937501626,0.5876774338444046,-0.011575190293820415
male,group D,associate's degree,free/reduced,completed,79,82,80,0.7861456725072742,0.8514760799422183,0.8788240630769969
female,group C,associate's degree,standard,none,81,77,79,0.7203373958868763,0.9833754029911251,0.5363628117805287
female,group D,associate's degree,standard,none,82,95,89,1.378420162090856,1.0493250645155785,1.7692233164478142
female,group D,master's degree,standard,none,64,63,66,-0.1351702001782976,-0.1377688429245831,-0.42252869184958225
male,group E,some high school,free/reduced,completed,78,83,80,0.7861456725072742,0.7855264184177648,0.9473163133362905
female,group A,some high school,standard,completed,92,100,97,1.90488637505404,1.7088216797601128,2.1116845677442826
male,group C,high school,standard,completed,72,67,64,-0.2667867534190936,0.3898284492710443,-0.1485596908124077
female,group C,high school,free/reduced,none,62,67,64,-0.2667867534190936,-0.26966816597348997,-0.1485596908124077
male,group C,master's degree,standard,none,79,72,69,0.06225462968289636,0.8514760799422183,0.19390156048406051
male,group C,some high school,free/reduced,none,79,76,65,-0.2009784767986956,0.8514760799422183,0.4678705615212351
male,group B,bachelor's degree,free/reduced,completed,87,90,88,1.312611885470458,1.3790733721378456,1.426762065151346
female,group B,associate's degree,standard,none,40,48,50,-1.1881026261046654,-1.7205607195114654,-1.449912445738987
male,group D,some college,free/reduced,none,77,62,64,-0.2667867534190936,0.7195767568933115,-0.49102094210887587
